id,user_id,user_gender,user_age,article_id,category_id,avg_expending,weekday_id,hour_id
24126,46,2,30,7,3,148.0,5,7
24127,76,1,59,15,3,88.0,3,0
24128,6,1,56,2,1,202.0,5,17
24129,158,2,30,17,1,3.0,4,7
24130,170,2,24,16,4,129.0,5,4
24131,20,2,31,2,1,261.0,4,17
24132,50,1,44,16,4,326.0,6,18
24133,193,2,29,11,4,337.0,2,14
24134,1,2,40,7,3,189.0,5,13
24135,19,2,47,6,2,144.0,6,4
24136,194,1,58,13,1,194.0,3,2
24137,165,1,57,17,1,246.0,1,16
24138,150,1,48,6,2,380.0,3,9
24139,126,2,55,9,3,368.0,7,3
24140,2,1,49,20,4,150.0,7,13
24141,72,1,48,12,4,131.0,7,19
24142,161,1,39,14,2,259.0,3,3
24143,159,1,45,10,4,196.0,3,8
24144,74,2,55,17,1,400.0,6,15
24145,146,2,42,12,4,216.0,2,22
24146,121,1,29,20,4,164.0,3,0
24147,3,1,40,10,4,228.0,3,0
24148,124,1,50,18,2,14.0,3,17
24149,27,1,45,20,4,221.0,1,17
24150,137,2,23,14,2,57.0,2,5
24151,50,1,44,18,2,23.0,5,20
24152,59,2,41,10,4,339.0,3,11
24153,179,2,29,16,4,330.0,7,12
24154,40,2,37,1,1,292.0,6,14
24155,156,2,49,16,4,284.0,2,20
24156,32,2,53,2,1,384.0,7,6
24157,16,1,29,11,4,57.0,4,7
24158,198,1,57,20,4,47.0,2,10
24159,54,2,42,20,4,292.0,7,14
24160,14,1,22,7,3,328.0,1,15
24161,107,2,37,10,4,330.0,7,3
24162,63,2,43,9,3,360.0,6,23
24163,147,2,51,6,2,380.0,3,2
24164,106,1,29,20,4,269.0,3,15
24165,29,2,57,3,1,60.0,4,5
24166,3,1,40,8,3,147.0,7,2
24167,44,2,23,7,3,227.0,1,11
24168,84,2,43,3,1,217.0,7,0
24169,30,2,45,8,3,345.0,3,23
24170,23,1,32,4,2,344.0,7,0
24171,84,2,43,19,3,310.0,5,8
24172,65,2,44,12,4,280.0,5,14
24173,190,2,45,18,2,385.0,3,3
24174,130,1,42,4,2,174.0,1,1
24175,75,1,60,16,4,374.0,4,4
24176,148,1,26,13,1,311.0,4,24
24177,162,1,53,15,3,71.0,1,3
24178,100,1,24,20,4,142.0,7,8
24179,101,2,24,6,2,13.0,3,1
24180,161,1,39,1,1,333.0,4,23
24181,40,2,37,16,4,33.0,3,10
24182,23,1,32,16,4,312.0,4,11
24183,197,2,26,20,4,352.0,2,4
24184,31,2,54,15,3,193.0,7,15
24185,29,2,57,14,2,286.0,1,24
24186,161,1,39,18,2,364.0,1,14
24187,141,1,51,1,1,146.0,6,19
24188,140,2,60,12,4,51.0,4,6
24189,8,1,32,2,1,234.0,5,19
24190,182,1,54,7,3,400.0,6,4
24191,110,2,55,19,3,342.0,4,19
24192,109,2,40,19,3,95.0,6,23
24193,185,1,60,2,1,25.0,2,6
24194,140,2,60,10,4,180.0,3,15
24195,33,1,45,4,2,68.0,1,15
24196,33,1,45,1,1,44.0,5,20
24197,49,1,28,2,1,367.0,1,3
24198,49,1,28,1,1,346.0,6,22
24199,37,2,43,6,2,230.0,2,15
24200,99,1,43,2,1,104.0,7,3
24201,118,1,59,17,1,177.0,3,23
24202,189,2,50,2,1,131.0,2,15
24203,143,1,37,6,2,212.0,6,12
24204,68,2,20,11,4,120.0,7,10
24205,77,1,42,13,1,255.0,1,9
24206,179,2,29,16,4,374.0,2,3
24207,9,2,50,7,3,106.0,1,3
24208,5,2,23,7,3,136.0,5,5
24209,168,2,58,14,2,126.0,7,3
24210,27,1,45,9,3,96.0,3,10
24211,37,2,43,1,1,100.0,5,22
24212,167,1,34,20,4,315.0,6,11
24213,122,2,23,4,2,33.0,4,13
24214,71,1,47,6,2,25.0,4,0
24215,41,1,21,13,1,357.0,4,4
24216,99,1,43,13,1,214.0,4,0
24217,188,1,38,18,2,34.0,5,7
24218,151,2,49,13,1,174.0,1,18
24219,148,1,26,12,4,45.0,2,5
24220,119,2,30,20,4,59.0,6,17
24221,152,2,60,20,4,347.0,5,12
24222,66,2,44,15,3,299.0,2,4
24223,112,1,60,15,3,41.0,4,8
24224,103,1,34,14,2,70.0,7,9
24225,41,1,21,20,4,24.0,5,17
24226,109,2,40,11,4,249.0,3,4
24227,175,1,46,3,1,11.0,2,11
24228,9,2,50,8,3,330.0,6,15
24229,113,2,56,10,4,36.0,7,23
24230,105,2,30,1,1,316.0,1,1
24231,99,1,43,7,3,309.0,7,17
24232,57,1,42,7,3,356.0,4,24
24233,97,2,27,6,2,395.0,5,6
24234,113,2,56,20,4,93.0,1,21
24235,31,2,54,4,2,130.0,6,13
24236,23,1,32,8,3,257.0,1,11
24237,96,2,34,13,1,33.0,4,13
24238,86,2,30,14,2,42.0,6,13
24239,1,2,40,17,1,243.0,4,21
24240,146,2,42,9,3,277.0,1,6
24241,195,1,40,1,1,199.0,2,9
24242,159,1,45,1,1,363.0,7,0
24243,105,2,30,4,2,283.0,4,22
24244,60,1,26,7,3,310.0,7,3
24245,88,1,20,14,2,196.0,3,1
24246,145,2,43,1,1,54.0,4,14
24247,41,1,21,4,2,250.0,2,3
24248,70,1,22,17,1,94.0,1,8
24249,92,2,31,16,4,228.0,7,10
24250,132,1,49,15,3,240.0,6,8
24251,151,2,49,17,1,283.0,1,9
24252,118,1,59,16,4,106.0,4,8
24253,120,2,27,7,3,327.0,2,19
24254,164,2,23,3,1,352.0,5,0
24255,82,2,50,12,4,223.0,4,23
24256,51,1,48,18,2,206.0,3,0
24257,0,2,22,20,4,364.0,4,16
24258,41,1,21,12,4,32.0,1,2
24259,40,2,37,2,1,172.0,7,21
24260,185,1,60,12,4,370.0,4,15
24261,173,1,23,6,2,180.0,5,15
24262,69,1,43,1,1,3.0,6,9
24263,41,1,21,1,1,292.0,5,17
24264,128,2,20,14,2,366.0,1,14
24265,154,2,40,15,3,94.0,3,0
24266,2,1,49,7,3,109.0,3,5
24267,2,1,49,19,3,297.0,4,18
24268,122,2,23,4,2,159.0,5,21
24269,88,1,20,3,1,188.0,3,17
24270,81,2,37,5,2,346.0,6,5
24271,55,2,59,12,4,128.0,3,10
24272,117,1,47,19,3,276.0,3,19
24273,152,2,60,10,4,89.0,3,13
24274,56,1,27,16,4,278.0,5,6
24275,50,1,44,14,2,111.0,6,18
24276,142,2,46,12,4,248.0,3,0
24277,60,1,26,1,1,6.0,3,1
24278,7,2,44,6,2,277.0,4,23
24279,145,2,43,6,2,113.0,1,16
24280,4,1,42,3,1,63.0,7,9
24281,36,2,34,7,3,1.0,1,7
24282,40,2,37,7,3,373.0,7,11
24283,4,1,42,4,2,214.0,5,2
24284,24,1,58,19,3,34.0,3,24
24285,148,1,26,20,4,365.0,6,6
24286,156,2,49,10,4,251.0,4,9
24287,133,2,60,5,2,29.0,1,19
24288,134,1,51,2,1,138.0,1,14
24289,107,2,37,18,2,193.0,2,7
24290,86,2,30,7,3,175.0,2,11
24291,105,2,30,5,2,384.0,2,21
24292,42,1,40,16,4,73.0,4,24
24293,30,2,45,17,1,119.0,1,19
24294,118,1,59,8,3,219.0,6,5
24295,2,1,49,1,1,111.0,2,21
24296,176,1,37,1,1,210.0,2,24
24297,82,2,50,11,4,384.0,7,8
24298,2,1,49,1,1,323.0,3,9
24299,36,2,34,11,4,45.0,6,1
24300,86,2,30,7,3,309.0,3,4
24301,123,1,50,16,4,208.0,2,12
24302,6,1,56,1,1,329.0,5,15
24303,121,1,29,14,2,74.0,7,20
24304,172,2,59,12,4,339.0,3,18
24305,57,1,42,10,4,149.0,7,1
24306,130,1,42,8,3,324.0,3,1
24307,50,1,44,7,3,32.0,7,21
24308,195,1,40,15,3,396.0,6,6
24309,27,1,45,4,2,77.0,6,5
24310,145,2,43,13,1,275.0,6,6
24311,49,1,28,3,1,68.0,3,16
24312,35,1,36,4,2,75.0,2,5
24313,187,1,57,17,1,289.0,2,4
24314,27,1,45,15,3,376.0,7,7
24315,26,1,37,2,1,208.0,2,19
24316,113,2,56,19,3,140.0,6,3
24317,192,1,24,17,1,240.0,1,20
24318,93,2,49,16,4,68.0,4,3
24319,8,1,32,15,3,32.0,1,9
24320,22,1,46,13,1,204.0,7,13
24321,91,1,49,15,3,279.0,5,16
24322,131,2,33,14,2,55.0,4,15
24323,55,2,59,3,1,296.0,4,21
24324,149,1,25,1,1,73.0,6,4
24325,74,2,55,3,1,179.0,3,16
24326,139,1,43,18,2,325.0,4,17
24327,83,1,48,10,4,349.0,6,19
24328,119,2,30,19,3,130.0,5,15
24329,92,2,31,8,3,79.0,5,3
24330,136,1,57,14,2,102.0,4,15
24331,161,1,39,16,4,261.0,7,15
24332,153,2,25,8,3,190.0,6,21
24333,56,1,27,17,1,345.0,5,6
24334,150,1,48,12,4,51.0,7,1
24335,149,1,25,3,1,326.0,4,5
24336,100,1,24,2,1,350.0,6,21
24337,60,1,26,10,4,64.0,7,5
24338,176,1,37,8,3,107.0,1,23
24339,46,2,30,2,1,28.0,4,13
24340,167,1,34,2,1,280.0,3,2
24341,74,2,55,7,3,91.0,5,6
24342,160,1,29,13,1,259.0,2,3
24343,119,2,30,9,3,304.0,6,9
24344,23,1,32,15,3,47.0,4,5
24345,91,1,49,13,1,193.0,3,0
24346,43,1,29,19,3,371.0,6,20
24347,29,2,57,3,1,205.0,1,13
24348,6,1,56,17,1,277.0,2,20
24349,127,2,56,13,1,99.0,7,4
24350,55,2,59,16,4,385.0,6,17
24351,132,1,49,11,4,59.0,5,9
24352,54,2,42,11,4,125.0,1,13
24353,129,1,33,18,2,370.0,6,0
24354,48,1,29,18,2,126.0,3,15
24355,46,2,30,7,3,120.0,3,19
24356,65,2,44,12,4,132.0,3,3
24357,136,1,57,15,3,218.0,3,22
24358,134,1,51,14,2,322.0,6,15
24359,4,1,42,6,2,41.0,3,1
24360,0,2,22,8,3,240.0,7,11
24361,163,1,24,18,2,248.0,5,11
24362,82,2,50,11,4,341.0,4,22
24363,35,1,36,15,3,387.0,1,17
24364,146,2,42,16,4,396.0,6,3
24365,96,2,34,8,3,127.0,6,14
24366,77,1,42,1,1,105.0,7,1
24367,98,2,60,8,3,51.0,6,21
24368,53,2,22,11,4,176.0,5,15
24369,188,1,38,9,3,102.0,1,13
24370,54,2,42,6,2,271.0,2,17
24371,122,2,23,16,4,7.0,2,17
24372,165,1,57,5,2,243.0,7,4
24373,18,2,44,6,2,95.0,5,15
24374,32,2,53,17,1,311.0,1,16
24375,40,2,37,11,4,320.0,4,20
24376,148,1,26,12,4,168.0,1,2
24377,39,2,25,9,3,143.0,1,24
24378,190,2,45,15,3,47.0,4,1
24379,2,1,49,7,3,181.0,1,21
24380,174,1,24,10,4,235.0,4,8
24381,50,1,44,12,4,335.0,3,11
24382,95,2,26,13,1,86.0,7,19
24383,61,1,33,6,2,327.0,5,0
24384,119,2,30,4,2,121.0,2,15
24385,45,1,47,19,3,187.0,2,11
24386,176,1,37,5,2,218.0,2,18
24387,99,1,43,11,4,191.0,3,16
24388,17,2,36,12,4,271.0,3,23
24389,127,2,56,4,2,299.0,6,11
24390,16,1,29,17,1,284.0,1,0
24391,63,2,43,6,2,133.0,4,24
24392,72,1,48,4,2,65.0,1,2
24393,144,2,45,12,4,292.0,5,2
24394,114,1,32,12,4,292.0,2,5
24395,2,1,49,19,3,4.0,7,20
24396,18,2,44,14,2,310.0,6,22
24397,94,2,36,1,1,226.0,1,16
24398,50,1,44,6,2,125.0,4,21
24399,161,1,39,1,1,4.0,6,0
24400,110,2,55,6,2,109.0,6,8
24401,23,1,32,1,1,322.0,1,24
24402,139,1,43,7,3,29.0,3,17
24403,32,2,53,20,4,128.0,6,0
24404,50,1,44,14,2,67.0,3,5
24405,111,1,24,13,1,345.0,7,12
24406,25,1,21,2,1,275.0,1,15
24407,27,1,45,7,3,34.0,7,3
24408,27,1,45,2,1,205.0,5,15
24409,137,2,23,10,4,235.0,2,1
24410,193,2,29,12,4,283.0,7,22
24411,144,2,45,19,3,196.0,6,6
24412,44,2,23,7,3,29.0,3,12
24413,138,1,28,5,2,323.0,2,22
24414,196,2,23,8,3,96.0,6,20
24415,98,2,60,9,3,305.0,3,2
24416,140,2,60,3,1,10.0,3,9
24417,17,2,36,12,4,69.0,1,24
24418,150,1,48,17,1,286.0,5,12
24419,108,2,30,18,2,150.0,6,15
24420,127,2,56,17,1,184.0,1,9
24421,18,2,44,15,3,143.0,1,24
24422,171,1,53,6,2,162.0,1,19
24423,67,2,35,10,4,322.0,7,5
24424,109,2,40,14,2,337.0,6,22
24425,98,2,60,3,1,390.0,1,9
24426,154,2,40,13,1,47.0,6,6
24427,192,1,24,5,2,75.0,7,18
24428,154,2,40,13,1,181.0,4,15
24429,38,1,44,14,2,42.0,4,17
24430,189,2,50,8,3,377.0,6,13
24431,141,1,51,16,4,117.0,1,6
24432,115,1,30,3,1,315.0,3,22
24433,106,1,29,12,4,376.0,7,16
24434,149,1,25,7,3,284.0,3,18
24435,122,2,23,9,3,344.0,7,9
24436,123,1,50,2,1,392.0,3,0
24437,55,2,59,10,4,314.0,1,6
24438,183,2,55,7,3,295.0,2,17
24439,12,2,26,12,4,17.0,7,13
24440,27,1,45,2,1,197.0,2,13
24441,73,1,43,12,4,271.0,5,6
24442,150,1,48,7,3,284.0,1,2
24443,198,1,57,2,1,146.0,5,7
24444,194,1,58,4,2,299.0,5,9
24445,175,1,46,14,2,55.0,2,18
24446,55,2,59,10,4,280.0,7,8
24447,89,2,33,1,1,252.0,2,4
24448,2,1,49,1,1,177.0,3,9
24449,169,1,37,8,3,342.0,7,1
24450,175,1,46,14,2,321.0,3,15
24451,42,1,40,2,1,141.0,1,8
24452,108,2,30,1,1,273.0,3,11
24453,186,1,24,2,1,44.0,7,11
24454,182,1,54,7,3,362.0,3,13
24455,111,1,24,17,1,28.0,7,13
24456,132,1,49,10,4,199.0,1,22
24457,179,2,29,17,1,78.0,1,9
24458,39,2,25,20,4,327.0,6,9
24459,8,1,32,19,3,375.0,1,13
24460,138,1,28,14,2,47.0,6,5
24461,143,1,37,11,4,182.0,1,23
24462,166,1,20,15,3,3.0,5,1
24463,83,1,48,9,3,389.0,5,2
24464,179,2,29,1,1,132.0,1,15
24465,47,2,26,17,1,182.0,3,2
24466,71,1,47,17,1,152.0,6,11
24467,54,2,42,2,1,239.0,4,23
24468,129,1,33,18,2,285.0,5,16
24469,122,2,23,14,2,188.0,1,16
24470,10,2,30,8,3,324.0,1,8
24471,16,1,29,9,3,187.0,1,6
24472,82,2,50,20,4,118.0,2,10
24473,171,1,53,7,3,42.0,2,8
24474,100,1,24,7,3,28.0,3,19
24475,107,2,37,3,1,102.0,4,20
24476,170,2,24,20,4,167.0,7,14
24477,23,1,32,6,2,373.0,3,0
24478,174,1,24,16,4,258.0,6,16
24479,76,1,59,18,2,5.0,2,14
24480,189,2,50,7,3,322.0,6,24
24481,188,1,38,18,2,285.0,7,9
24482,184,2,43,11,4,111.0,1,17
24483,67,2,35,19,3,342.0,1,14
24484,2,1,49,4,2,246.0,3,6
24485,36,2,34,8,3,194.0,7,11
24486,53,2,22,7,3,267.0,3,1
24487,105,2,30,13,1,293.0,2,15
24488,97,2,27,14,2,210.0,7,14
24489,113,2,56,10,4,286.0,3,11
24490,183,2,55,11,4,210.0,5,3
24491,82,2,50,9,3,62.0,3,10
24492,152,2,60,14,2,3.0,7,7
24493,37,2,43,3,1,44.0,4,20
24494,53,2,22,10,4,255.0,4,13
24495,145,2,43,18,2,225.0,6,5
24496,182,1,54,3,1,369.0,2,1
24497,68,2,20,7,3,388.0,1,6
24498,96,2,34,8,3,205.0,3,19
24499,142,2,46,16,4,110.0,1,4
24500,29,2,57,18,2,282.0,5,21
24501,99,1,43,2,1,54.0,6,8
24502,30,2,45,4,2,379.0,5,14
24503,97,2,27,3,1,227.0,7,3
24504,142,2,46,3,1,266.0,3,7
24505,177,2,40,4,2,168.0,2,14
24506,9,2,50,7,3,40.0,4,18
24507,143,1,37,5,2,20.0,7,7
24508,197,2,26,3,1,142.0,7,24
24509,26,1,37,3,1,127.0,1,14
24510,33,1,45,9,3,63.0,3,20
24511,122,2,23,7,3,99.0,1,9
24512,76,1,59,2,1,272.0,2,9
24513,3,1,40,3,1,341.0,7,4
24514,134,1,51,1,1,274.0,3,14
24515,100,1,24,5,2,179.0,1,22
24516,21,2,59,11,4,2.0,2,22
24517,161,1,39,8,3,67.0,7,15
24518,3,1,40,14,2,188.0,5,20
24519,20,2,31,7,3,361.0,6,1
24520,130,1,42,9,3,356.0,5,4
24521,16,1,29,17,1,292.0,5,3
24522,27,1,45,14,2,108.0,3,8
24523,148,1,26,16,4,238.0,7,2
24524,193,2,29,18,2,270.0,7,4
24525,188,1,38,16,4,175.0,3,12
24526,72,1,48,4,2,197.0,2,0
24527,98,2,60,6,2,145.0,7,20
24528,67,2,35,12,4,313.0,1,1
24529,167,1,34,1,1,39.0,6,10
24530,162,1,53,14,2,87.0,2,14
24531,60,1,26,10,4,96.0,1,19
24532,140,2,60,19,3,250.0,7,8
24533,199,2,32,19,3,89.0,6,14
24534,114,1,32,3,1,276.0,2,10
24535,23,1,32,8,3,94.0,5,6
24536,52,2,36,8,3,244.0,1,22
24537,144,2,45,14,2,310.0,3,0
24538,162,1,53,10,4,305.0,4,20
24539,95,2,26,12,4,70.0,6,2
24540,181,2,51,9,3,378.0,1,23
24541,145,2,43,8,3,137.0,6,12
24542,196,2,23,16,4,380.0,6,3
24543,144,2,45,5,2,274.0,6,7
24544,55,2,59,6,2,21.0,6,4
24545,160,1,29,3,1,290.0,6,4
24546,148,1,26,7,3,61.0,7,8
24547,67,2,35,2,1,317.0,5,20
24548,190,2,45,12,4,14.0,7,24
24549,7,2,44,4,2,181.0,7,21
24550,194,1,58,12,4,241.0,7,22
24551,156,2,49,4,2,122.0,5,11
24552,66,2,44,2,1,249.0,2,14
24553,196,2,23,1,1,50.0,4,22
24554,154,2,40,16,4,250.0,3,9
24555,137,2,23,18,2,375.0,6,21
24556,112,1,60,1,1,390.0,4,10
24557,5,2,23,11,4,123.0,5,21
24558,130,1,42,16,4,242.0,5,14
24559,29,2,57,13,1,398.0,3,1
24560,99,1,43,9,3,27.0,5,3
24561,120,2,27,20,4,30.0,7,5
24562,91,1,49,14,2,209.0,7,3
24563,185,1,60,6,2,268.0,3,13
24564,144,2,45,19,3,33.0,4,22
24565,95,2,26,4,2,334.0,5,22
24566,82,2,50,5,2,67.0,5,20
24567,139,1,43,3,1,324.0,6,23
24568,110,2,55,19,3,85.0,3,3
24569,59,2,41,13,1,305.0,6,17
24570,173,1,23,13,1,385.0,3,22
24571,82,2,50,6,2,29.0,7,14
24572,24,1,58,8,3,82.0,7,21
24573,119,2,30,1,1,209.0,6,24
24574,195,1,40,4,2,348.0,5,14
24575,185,1,60,13,1,373.0,5,5
24576,131,2,33,10,4,352.0,4,11
24577,156,2,49,14,2,49.0,2,20
24578,12,2,26,2,1,275.0,7,19
24579,21,2,59,7,3,7.0,6,2
24580,41,1,21,10,4,265.0,2,24
24581,85,1,30,13,1,150.0,3,15
24582,21,2,59,6,2,278.0,5,5
24583,156,2,49,4,2,392.0,2,14
24584,28,1,37,12,4,382.0,1,24
24585,91,1,49,8,3,341.0,3,16
24586,126,2,55,6,2,271.0,7,4
24587,100,1,24,16,4,302.0,1,9
24588,62,1,58,4,2,61.0,4,18
24589,3,1,40,1,1,148.0,7,4
24590,166,1,20,1,1,292.0,3,21
24591,199,2,32,13,1,266.0,3,7
24592,76,1,59,15,3,40.0,5,23
24593,111,1,24,8,3,96.0,1,9
24594,172,2,59,3,1,83.0,3,7
24595,198,1,57,7,3,28.0,2,6
24596,90,2,58,2,1,9.0,3,12
24597,16,1,29,17,1,213.0,7,1
24598,79,1,52,10,4,123.0,7,4
24599,27,1,45,15,3,294.0,1,22
24600,151,2,49,18,2,262.0,1,3
24601,182,1,54,3,1,52.0,4,9
24602,90,2,58,17,1,319.0,7,6
24603,55,2,59,19,3,244.0,2,22
24604,43,1,29,2,1,86.0,7,17
24605,119,2,30,19,3,325.0,4,10
24606,122,2,23,11,4,97.0,5,18
24607,171,1,53,11,4,193.0,7,15
24608,167,1,34,20,4,2.0,3,7
24609,171,1,53,8,3,288.0,1,12
24610,110,2,55,11,4,32.0,2,13
24611,93,2,49,12,4,35.0,2,7
24612,121,1,29,8,3,140.0,6,8
24613,22,1,46,17,1,109.0,3,4
24614,103,1,34,2,1,226.0,4,24
24615,86,2,30,7,3,75.0,1,10
24616,14,1,22,17,1,324.0,5,5
24617,90,2,58,3,1,152.0,6,24
24618,153,2,25,14,2,84.0,2,7
24619,190,2,45,14,2,33.0,3,19
24620,158,2,30,12,4,307.0,7,24
24621,120,2,27,18,2,92.0,5,24
24622,25,1,21,12,4,177.0,4,0
24623,113,2,56,17,1,263.0,6,11
24624,146,2,42,16,4,22.0,2,7
24625,45,1,47,7,3,344.0,5,16
24626,79,1,52,19,3,212.0,3,7
24627,59,2,41,13,1,87.0,3,12
24628,110,2,55,18,2,178.0,4,6
24629,176,1,37,3,1,308.0,7,0
24630,134,1,51,19,3,120.0,3,3
24631,34,1,39,9,3,322.0,3,0
24632,144,2,45,15,3,396.0,7,19
24633,99,1,43,11,4,292.0,3,8
24634,148,1,26,8,3,206.0,2,22
24635,77,1,42,7,3,342.0,2,13
24636,30,2,45,19,3,368.0,2,16
24637,65,2,44,18,2,187.0,7,4
24638,96,2,34,13,1,246.0,7,3
24639,107,2,37,7,3,258.0,1,11
24640,2,1,49,2,1,16.0,5,23
24641,114,1,32,16,4,267.0,6,18
24642,142,2,46,12,4,312.0,5,20
24643,26,1,37,5,2,196.0,7,5
24644,111,1,24,12,4,115.0,1,7
24645,158,2,30,20,4,191.0,6,21
24646,175,1,46,5,2,389.0,4,16
24647,134,1,51,4,2,22.0,3,3
24648,107,2,37,19,3,234.0,5,5
24649,117,1,47,14,2,377.0,6,9
24650,89,2,33,12,4,285.0,4,12
24651,37,2,43,1,1,21.0,3,2
24652,107,2,37,1,1,174.0,4,17
24653,30,2,45,13,1,156.0,5,20
24654,79,1,52,11,4,88.0,3,0
24655,104,1,59,18,2,109.0,3,7
24656,189,2,50,11,4,20.0,7,1
24657,110,2,55,8,3,156.0,3,8
24658,183,2,55,15,3,223.0,5,18
24659,112,1,60,12,4,187.0,4,11
24660,164,2,23,10,4,19.0,7,9
24661,5,2,23,12,4,331.0,1,17
24662,195,1,40,8,3,128.0,2,3
24663,108,2,30,9,3,110.0,1,16
24664,126,2,55,10,4,299.0,1,23
24665,36,2,34,8,3,258.0,6,14
24666,48,1,29,4,2,169.0,7,23
24667,189,2,50,15,3,380.0,1,21
24668,80,1,34,11,4,73.0,7,17
24669,179,2,29,3,1,163.0,1,14
24670,172,2,59,3,1,344.0,5,15
24671,109,2,40,6,2,113.0,3,21
24672,143,1,37,6,2,40.0,2,4
24673,61,1,33,12,4,348.0,7,17
24674,188,1,38,9,3,358.0,4,1
24675,9,2,50,7,3,304.0,6,5
24676,57,1,42,7,3,351.0,7,7
24677,0,2,22,7,3,250.0,2,5
24678,123,1,50,19,3,180.0,3,11
24679,159,1,45,10,4,306.0,5,21
24680,114,1,32,2,1,244.0,7,22
24681,133,2,60,4,2,17.0,6,24
24682,13,1,46,4,2,76.0,7,20
24683,174,1,24,7,3,36.0,7,12
24684,55,2,59,3,1,381.0,4,5
24685,65,2,44,2,1,167.0,3,22
24686,108,2,30,4,2,385.0,5,18
24687,41,1,21,20,4,170.0,2,6
24688,100,1,24,8,3,318.0,7,4
24689,176,1,37,9,3,45.0,2,13
24690,197,2,26,3,1,236.0,7,11
24691,46,2,30,5,2,7.0,4,18
24692,101,2,24,19,3,39.0,7,15
24693,29,2,57,20,4,209.0,5,4
24694,130,1,42,12,4,146.0,2,0
24695,21,2,59,20,4,200.0,2,7
24696,59,2,41,10,4,101.0,4,13
24697,138,1,28,20,4,358.0,4,22
24698,76,1,59,8,3,382.0,7,19
24699,186,1,24,17,1,197.0,5,22
24700,126,2,55,10,4,172.0,5,21
24701,99,1,43,5,2,61.0,3,18
24702,101,2,24,10,4,317.0,5,5
24703,199,2,32,19,3,26.0,6,6
24704,24,1,58,11,4,302.0,1,22
24705,101,2,24,7,3,56.0,1,4
24706,159,1,45,6,2,253.0,6,6
24707,103,1,34,11,4,155.0,1,6
24708,11,2,34,5,2,238.0,2,24
24709,34,1,39,1,1,277.0,3,13
24710,112,1,60,7,3,1.0,6,4
24711,20,2,31,16,4,306.0,4,12
24712,40,2,37,3,1,148.0,6,6
24713,189,2,50,19,3,138.0,7,12
24714,131,2,33,18,2,171.0,6,3
24715,12,2,26,18,2,96.0,7,6
24716,101,2,24,5,2,53.0,6,19
24717,130,1,42,17,1,133.0,5,18
24718,125,2,49,12,4,313.0,4,10
24719,95,2,26,5,2,54.0,4,19
24720,102,1,53,20,4,316.0,3,18
24721,133,2,60,16,4,374.0,3,16
24722,23,1,32,16,4,11.0,1,5
24723,70,1,22,20,4,159.0,2,19
24724,46,2,30,20,4,237.0,5,16
24725,76,1,59,16,4,271.0,5,13
24726,45,1,47,18,2,37.0,2,7
24727,77,1,42,2,1,241.0,1,7
24728,63,2,43,15,3,329.0,6,0
24729,90,2,58,4,2,207.0,7,19
24730,5,2,23,10,4,136.0,5,24
24731,115,1,30,19,3,393.0,7,18
24732,56,1,27,17,1,212.0,3,11
24733,188,1,38,14,2,79.0,4,11
24734,103,1,34,11,4,259.0,6,8
24735,102,1,53,14,2,222.0,2,18
24736,30,2,45,14,2,141.0,5,7
24737,147,2,51,19,3,215.0,7,9
24738,186,1,24,4,2,117.0,4,18
24739,159,1,45,18,2,12.0,7,7
24740,190,2,45,12,4,372.0,4,11
24741,175,1,46,10,4,6.0,3,3
24742,36,2,34,6,2,223.0,1,21
24743,167,1,34,20,4,125.0,6,21
24744,22,1,46,8,3,13.0,1,11
24745,172,2,59,4,2,161.0,7,0
24746,2,1,49,6,2,285.0,2,3
24747,79,1,52,19,3,288.0,3,8
24748,97,2,27,4,2,73.0,6,14
24749,94,2,36,13,1,7.0,5,24
24750,125,2,49,10,4,137.0,5,7
24751,95,2,26,5,2,253.0,4,14
24752,57,1,42,1,1,329.0,1,11
24753,125,2,49,10,4,169.0,1,19
24754,67,2,35,6,2,217.0,5,9
24755,47,2,26,5,2,272.0,6,21
24756,115,1,30,16,4,312.0,2,21
24757,123,1,50,6,2,45.0,6,18
24758,183,2,55,2,1,77.0,6,24
24759,176,1,37,14,2,70.0,7,9
24760,91,1,49,15,3,320.0,5,24
24761,126,2,55,3,1,19.0,4,2
24762,23,1,32,2,1,21.0,6,14
24763,121,1,29,16,4,349.0,5,15
24764,173,1,23,3,1,278.0,6,8
24765,66,2,44,18,2,243.0,5,5
24766,180,2,50,7,3,13.0,6,12
24767,9,2,50,14,2,100.0,2,21
24768,139,1,43,11,4,218.0,3,1
24769,87,2,42,14,2,236.0,6,7
24770,24,1,58,9,3,303.0,4,8
24771,73,1,43,4,2,58.0,2,19
24772,104,1,59,12,4,352.0,3,11
24773,5,2,23,12,4,372.0,2,20
24774,198,1,57,13,1,71.0,5,2
24775,43,1,29,6,2,203.0,6,10
24776,45,1,47,9,3,15.0,1,4
24777,42,1,40,4,2,139.0,7,9
24778,172,2,59,10,4,57.0,4,15
24779,76,1,59,4,2,206.0,4,3
24780,164,2,23,16,4,9.0,6,0
24781,29,2,57,16,4,118.0,2,13
24782,146,2,42,8,3,229.0,3,8
24783,3,1,40,11,4,169.0,6,21
24784,141,1,51,17,1,283.0,6,9
24785,75,1,60,3,1,363.0,3,5
24786,34,1,39,6,2,271.0,7,16
24787,71,1,47,13,1,374.0,2,12
24788,153,2,25,7,3,193.0,3,12
24789,132,1,49,13,1,253.0,3,6
